temperature,humidity,soil_moisture,rain/rain_probability,crop,crop_stage,yield,market_demand,price
32.0,89.2,47.7,24.7,Brinjal,Vegetative,14164,10849,55.71
36.1,71.4,48.6,0.0,Cauliflower,Curd Development,16790,9556,54.54
34.4,75.0,58.6,10.7,Onion,Bulb Development,5400,3041,32.23
33.4,89.3,65.0,15.8,Coriander,Leaf Expansion,1445,1783,86.39
29.6,74.9,53.3,0.0,Onion,Maturity,7381,5254,44.0
29.6,58.7,49.3,38.7,Tapioca,Maturity,14542,10660,18.73
32.2,62.5,57.2,26.6,Tomato,Flowering,17851,10068,56.35
27.7,79.7,42.5,28.1,Pumpkin,Fruit Development,18652,8899,27.63
33.9,71.6,53.0,25.1,Tomato,Maturity,21396,16749,42.05
28.0,63.0,50.1,29.6,Onion,Vegetative,6993,2461,42.8
31.0,70.8,52.7,0.0,Onion,Nursery,5400,4538,31.42
28.0,72.0,65.0,8.7,Tomato,Maturity,21956,11106,41.7
34.2,57.7,45.1,4.7,Chilli,Vegetative,4432,2017,69.27
31.5,81.2,55.5,0.0,Chilli,Vegetative,3600,2621,87.24
36.2,67.8,34.8,0.0,Pumpkin,Vegetative,9663,10669,17.58
34.7,97.0,57.1,19.9,Tapioca,Tuber Bulking,22390,10907,21.14
27.7,69.4,35.8,6.5,Chilli,Flowering,4531,3186,56.32
36.6,60.8,31.3,11.9,Potato,Vegetative,5935,5545,26.28
34.5,58.4,37.4,41.5,Brinjal,Flowering,21221,10577,48.97
34.6,88.8,49.5,23.0,Banana,Maturity,41837,26720,32.53
30.7,86.2,51.0,13.1,Bitter Gourd,Vegetative,7200,3897,66.57
30.8,77.1,37.3,13.9,Potato,Maturity,12976,14143,27.32
33.8,88.9,37.9,36.2,Chilli,Flowering,5129,1935,55.69
34.3,59.4,39.8,7.0,Pumpkin,Vegetative,9600,4313,38.03
34.2,74.4,42.8,28.0,Chilli,Vegetative,5151,1779,81.42
34.4,78.4,37.1,14.9,Bitter Gourd,Harvest,14227,7490,58.02
31.9,87.6,48.9,11.4,Chilli,Fruiting,5838,3267,87.18
26.9,84.6,39.9,5.9,Bitter Gourd,Flowering,10408,8326,53.73
29.2,74.1,54.8,0.4,Drumstick,Pod Development,17230,17211,62.13
27.2,77.0,36.9,14.2,Chilli,Flowering,8480,4304,72.22
34.1,79.0,53.4,27.5,Coriander,Seed Maturity,2205,1688,129.83
34.4,78.9,49.2,0.0,Tapioca,Tuber Bulking,10800,9255,21.18
33.2,78.3,50.9,8.0,Tomato,Vegetative,11400,14039,29.91
29.4,75.6,32.7,29.0,Brinjal,Fruiting,40838,20366,68.29
29.9,75.5,52.7,6.6,Coriander,Leaf Expansion,1668,1667,118.42
33.4,69.7,34.6,3.4,Brinjal,Seedling,12600,7200,54.47
34.4,77.7,53.3,0.0,Onion,Bulb Development,8518,4638,26.07
33.8,73.8,38.3,6.7,Tapioca,Maturity,21178,16987,15.66
30.4,64.3,40.8,27.8,Cauliflower,Vegetative,8837,6538,43.34
31.9,78.8,57.5,26.2,Coriander,Vegetative,1050,750,108.71
32.4,73.2,65.0,10.0,Potato,Maturity,10225,8975,27.15
32.5,91.6,65.0,11.2,Onion,Nursery,5400,3163,62.19
30.6,75.7,56.4,16.0,Coriander,Leaf Expansion,1249,1244,112.24
32.2,61.2,43.1,25.8,Potato,Maturity,10861,6917,43.4
28.4,83.2,65.0,30.7,Onion,Maturity,9220,4340,41.65
29.3,75.2,48.5,22.6,Cauliflower,Curd Initiation,15435,10353,39.09
32.8,72.7,61.5,0.0,Cauliflower,Harvest,13126,9592,38.82
35.3,77.1,41.4,22.8,Brinjal,Harvest,27508,23551,41.2
32.9,66.5,54.5,26.4,Bitter Gourd,Harvest,9814,9102,57.58
34.6,79.9,30.4,18.7,Brinjal,Vegetative,18799,12591,50.56
28.9,65.0,49.9,37.5,Cauliflower,Seedling,8400,6825,50.24
31.6,76.4,33.7,13.3,Drumstick,Flowering,13100,9140,52.49
33.3,76.1,26.1,28.7,Potato,Tuber Initiation,6212,5321,28.11
36.3,86.6,49.4,15.5,Coriander,Flowering,1508,775,144.1
32.0,74.6,43.4,9.3,Bitter Gourd,Flowering,14426,10917,46.36
32.3,72.1,46.5,15.5,Banana,Bunch Development,54468,50513,25.09
33.8,73.0,41.8,22.0,Tomato,Fruiting,26720,12411,52.41
33.7,81.5,47.0,31.7,Brinjal,Fruiting,25627,16644,48.76
37.8,60.5,26.8,6.0,Potato,Vegetative,5700,3580,41.19
33.5,82.2,35.6,8.6,Drumstick,Harvest,18505,12826,64.2
33.6,72.7,46.4,0.7,Drumstick,Harvest,21395,16107,49.08
34.6,51.8,35.6,28.5,Chilli,Fruiting,8718,6873,68.68
24.2,67.3,42.0,0.0,Pumpkin,Flowering,17736,14813,21.06
34.7,76.4,45.2,5.3,Onion,Vegetative,5400,5144,27.9
37.1,81.1,62.0,7.5,Brinjal,Harvest,27892,24146,35.28
36.9,66.6,47.6,12.9,Potato,Maturity,10439,4412,31.6
30.0,73.5,40.8,20.9,Cauliflower,Vegetative,8400,3049,49.41
31.5,76.8,53.0,35.8,Pumpkin,Fruit Development,24641,13028,30.37
29.2,64.9,40.7,28.8,Tapioca,Tuber Bulking,27695,12889,27.48
27.6,82.8,53.9,38.4,Drumstick,Harvest,17364,8503,69.44
32.1,75.4,42.5,13.8,Coriander,Flowering,1050,750,105.04
31.3,80.0,59.7,16.9,Chilli,Seedling,3600,2122,86.87
31.8,79.7,46.6,4.7,Coriander,Seed Maturity,1432,1113,123.84
31.4,79.6,58.0,41.7,Onion,Vegetative,5400,3190,46.07
29.6,61.7,37.7,18.5,Chilli,Fruiting,10110,5765,90.13
33.5,63.2,50.6,12.4,Potato,Maturity,8668,9589,28.69
37.0,71.1,41.2,26.7,Drumstick,Harvest,12998,7713,49.87
33.7,64.4,40.1,0.0,Potato,Vegetative,5700,3892,40.18
36.0,68.7,59.1,0.0,Tapioca,Maturity,18903,13942,20.38
33.0,68.0,53.3,36.0,Brinjal,Fruiting,36444,11459,62.0
27.5,66.6,44.9,19.0,Coriander,Flowering,1610,1067,123.06
30.7,86.2,65.0,40.1,Brinjal,Seedling,12600,4549,72.95
31.5,71.1,49.0,18.4,Onion,Bulb Enlargement,7281,4728,31.1
31.3,67.4,40.0,8.0,Banana,Vegetative,49603,32877,29.49
31.9,80.8,41.4,30.9,Brinjal,Seedling,12600,5831,58.67
34.1,78.5,62.6,35.4,Banana,Maturity,57346,42850,32.56
30.0,70.2,45.2,10.3,Cauliflower,Seedling,8400,5727,53.25
34.8,89.7,50.8,8.1,Coriander,Leaf Expansion,1244,805,144.14
30.9,71.4,46.3,2.0,Drumstick,Pod Development,28040,19412,52.62
36.7,71.0,45.3,19.8,Cauliflower,Curd Initiation,10679,8056,35.08
32.4,69.0,53.6,15.4,Potato,Vegetative,5700,3693,31.77
31.5,87.5,41.2,21.7,Bitter Gourd,Flowering,10338,9938,54.13
34.3,68.5,45.1,18.9,Brinjal,Harvest,21963,11884,43.21
30.2,67.5,49.1,25.9,Banana,Bunch Development,68402,41923,43.47
31.0,52.9,36.2,47.7,Drumstick,Pod Development,19668,11686,63.12
33.0,56.9,32.8,20.8,Tomato,Seedling,13197,13329,29.6
30.8,69.3,48.3,39.6,Bitter Gourd,Flowering,11853,6035,50.25
37.4,71.2,51.3,0.0,Pumpkin,Vegetative,10919,12059,23.12
36.9,81.5,47.0,14.5,Tomato,Seedling,11400,7185,34.33
29.7,75.5,55.1,31.5,Pumpkin,Vegetative,9600,6463,22.61
31.1,74.1,48.9,23.3,Chilli,Vegetative,3600,2473,73.65
29.7,69.5,51.7,33.2,Drumstick,Harvest,12955,4754,79.2
35.5,77.7,54.2,9.2,Chilli,Harvest,4896,7046,47.91
30.7,68.1,61.0,0.0,Cauliflower,Vegetative,8400,5667,31.32
30.6,85.6,52.4,20.4,Bitter Gourd,Vegetative,9423,4400,60.39
29.9,89.5,63.6,45.2,Tapioca,Maturity,21154,10586,22.93
35.4,68.3,33.2,1.8,Potato,Tuber Bulking,11128,7001,37.09
33.9,88.1,61.8,19.5,Cauliflower,Seedling,8400,5727,50.78
30.8,57.8,39.3,9.2,Brinjal,Vegetative,17306,7906,67.43
32.3,73.1,41.1,20.9,Banana,Maturity,73479,68311,35.61
27.7,78.8,56.9,12.4,Chilli,Flowering,5019,3932,71.11
30.3,67.3,41.8,22.2,Onion,Maturity,7863,3486,34.65
28.2,82.9,58.2,17.8,Drumstick,Flowering,20119,12765,88.76
34.7,76.2,40.9,3.8,Bitter Gourd,Flowering,11924,13555,35.33
32.8,72.3,38.4,28.9,Onion,Maturity,10243,7051,36.83
28.2,68.5,59.7,20.5,Pumpkin,Flowering,13748,5674,25.44
31.9,78.3,43.3,13.6,Pumpkin,Vegetative,9600,7849,13.27
33.8,76.6,49.9,18.5,Brinjal,Seedling,12600,12345,45.31
32.0,71.9,48.8,24.2,Brinjal,Fruiting,20082,20708,41.49
33.3,62.3,30.0,12.5,Potato,Vegetative,7357,5412,31.54
27.2,77.9,45.8,0.0,Pumpkin,Fruit Development,24043,15373,25.41
27.9,74.6,46.2,16.0,Cauliflower,Seedling,8400,4545,47.29
26.2,87.1,65.0,16.2,Drumstick,Harvest,9961,3133,115.0
30.8,65.9,54.5,19.4,Bitter Gourd,Harvest,21349,14715,48.19
29.6,66.9,46.4,7.6,Tapioca,Root Initiation,17977,14549,22.77
34.5,72.2,38.6,12.1,Cauliflower,Vegetative,8400,5963,42.23
30.1,81.2,58.1,29.5,Coriander,Vegetative,1085,1012,111.46
33.0,78.5,53.3,29.5,Coriander,Seed Maturity,1840,1783,119.09
33.9,67.1,45.1,23.8,Drumstick,Flowering,11836,12916,37.84
32.7,77.7,43.4,44.4,Banana,Vegetative,41173,30861,27.1
30.6,59.4,30.7,29.2,Pumpkin,Flowering,19521,18996,24.86
35.8,86.3,50.3,0.9,Banana,Flowering,46950,44502,29.4
29.0,71.1,51.1,25.0,Potato,Maturity,10798,6113,50.26
33.6,78.5,37.8,15.0,Cauliflower,Curd Initiation,9979,6877,37.82
33.6,69.8,35.1,24.8,Banana,Flowering,50077,23727,37.55
30.7,66.1,37.0,31.3,Tomato,Seedling,17851,15207,36.52
32.6,90.3,55.7,12.4,Pumpkin,Vegetative,9600,9079,21.21
33.5,78.6,47.4,12.4,Brinjal,Vegetative,13509,7023,39.93
32.2,62.4,43.6,9.3,Cauliflower,Vegetative,8400,6234,39.75
32.1,76.6,40.9,18.5,Banana,Bunch Development,65546,62798,32.95
34.0,81.0,39.7,18.5,Banana,Bunch Development,55810,22568,37.16
27.7,89.5,42.8,19.1,Bitter Gourd,Flowering,13997,6107,61.39
27.0,75.7,65.0,34.1,Banana,Bunch Development,66009,41666,44.57
31.8,57.6,31.1,21.2,Coriander,Flowering,2042,1234,132.74
33.5,72.9,49.6,47.5,Potato,Maturity,10566,6045,43.23
37.9,84.1,54.0,30.9,Potato,Tuber Bulking,7759,6496,32.64
31.9,70.0,41.8,21.4,Coriander,Seed Maturity,1987,1544,129.44
30.9,65.3,35.1,17.0,Brinjal,Fruiting,30251,20233,38.72
35.0,88.0,59.0,3.8,Tomato,Maturity,22261,16162,36.05
29.3,75.5,45.2,28.9,Tomato,Maturity,28860,25292,36.33
33.1,70.4,46.4,33.5,Tapioca,Maturity,22635,12963,24.43
28.3,81.4,40.9,23.6,Drumstick,Pod Development,19704,11764,79.03
27.8,88.5,46.4,0.0,Drumstick,Flowering,17654,10072,56.22
34.3,71.9,48.4,15.8,Pumpkin,Flowering,15990,6794,33.93
35.6,74.1,46.3,15.9,Onion,Nursery,5400,4872,38.79
33.1,49.3,36.8,0.0,Bitter Gourd,Fruiting,16539,18898,40.74
32.5,71.9,44.9,4.4,Tomato,Vegetative,11400,7973,48.87
32.2,78.0,54.0,2.6,Brinjal,Fruiting,14739,12323,40.21
30.4,67.8,29.9,12.1,Cauliflower,Curd Initiation,11625,7376,47.81
32.7,76.7,42.3,28.5,Chilli,Fruiting,5583,2613,77.01
36.3,65.2,52.3,21.1,Bitter Gourd,Flowering,8327,4699,41.05
30.1,63.6,35.6,0.0,Tapioca,Root Initiation,20126,10040,28.02
29.2,65.9,43.3,0.2,Pumpkin,Vegetative,15299,9250,24.37
35.8,73.3,45.7,4.9,Onion,Bulb Development,5593,2713,32.36
33.5,76.7,47.8,10.3,Onion,Bulb Enlargement,7493,4351,31.25
30.1,84.3,54.3,18.4,Potato,Tuber Bulking,8276,8749,31.2
30.3,81.4,48.9,9.7,Tomato,Seedling,11660,5962,43.86
27.9,72.3,40.6,0.0,Potato,Maturity,10390,5914,34.99
31.1,66.6,42.3,34.2,Tapioca,Root Initiation,17496,15850,19.8
33.9,83.0,44.2,42.4,Chilli,Flowering,4608,4899,47.42
35.5,73.2,51.2,8.1,Banana,Flowering,28246,13841,49.65
34.3,81.8,39.2,39.1,Onion,Bulb Enlargement,12781,7782,35.47
34.9,78.1,27.4,12.0,Pumpkin,Fruit Development,12979,7351,24.26
32.7,66.6,36.3,1.2,Banana,Vegetative,40929,19716,49.47
26.6,80.1,65.0,30.7,Coriander,Leaf Expansion,1050,690,145.45
29.3,72.0,39.3,3.2,Bitter Gourd,Fruiting,18208,6392,61.72
33.3,61.1,29.5,22.2,Brinjal,Harvest,26787,19000,37.72
30.1,69.7,56.3,17.3,Tapioca,Vegetative,13403,11333,21.99
34.1,60.1,31.3,6.1,Onion,Vegetative,8249,7396,27.85
31.2,76.7,43.0,17.1,Tomato,Fruiting,19313,13837,43.39
32.4,81.3,34.8,26.9,Onion,Nursery,5400,3683,31.6
32.5,65.0,43.1,0.0,Chilli,Fruiting,8927,9280,45.33
30.8,69.0,41.4,41.0,Bitter Gourd,Harvest,19062,6414,74.26
33.9,76.4,52.8,0.0,Bitter Gourd,Flowering,8761,6356,55.5
27.9,51.9,47.0,6.7,Banana,Flowering,36777,45404,27.73
31.7,73.4,51.9,29.4,Drumstick,Harvest,18806,11529,44.31
33.5,80.1,51.4,23.8,Tapioca,Tuber Bulking,16246,8133,20.6
31.4,62.2,48.3,10.1,Cauliflower,Curd Initiation,12982,5354,63.45
33.0,70.6,50.1,34.7,Tapioca,Tuber Bulking,27499,15066,21.11
32.6,59.9,49.9,15.7,Brinjal,Vegetative,14961,13406,36.81
34.0,73.2,48.2,1.3,Bitter Gourd,Harvest,12912,10663,63.45
33.2,72.5,30.5,23.8,Potato,Vegetative,6474,5889,38.58
32.6,67.1,58.7,16.4,Bitter Gourd,Fruiting,13436,14931,44.23
32.2,72.1,47.1,22.0,Tomato,Fruiting,11753,7638,37.48
30.6,61.6,52.1,12.0,Cauliflower,Vegetative,8714,8982,30.37
33.8,70.3,46.7,22.8,Cauliflower,Harvest,15694,13569,36.17
33.1,66.0,36.2,16.1,Tomato,Fruiting,30842,19639,30.27
36.9,83.0,43.8,15.1,Potato,Tuber Initiation,5700,5583,26.22
31.5,76.0,44.5,12.1,Banana,Flowering,49105,17449,46.37
32.8,75.7,54.6,42.1,Tomato,Fruiting,17590,17073,33.11
35.4,73.5,46.9,49.4,Pumpkin,Vegetative,9600,7897,20.38
32.4,73.4,54.6,24.0,Tapioca,Vegetative,10800,9723,17.62
34.5,69.3,39.5,3.3,Coriander,Leaf Expansion,1419,1511,115.66
34.4,70.1,55.0,38.6,Tapioca,Maturity,21652,10972,21.24
31.6,76.2,49.5,6.3,Potato,Tuber Bulking,7901,5225,23.03
33.1,91.4,63.1,30.8,Chilli,Fruiting,5096,3501,64.96
37.3,84.1,52.6,13.8,Banana,Bunch Development,44550,30751,36.78
31.6,70.8,59.6,11.1,Cauliflower,Curd Development,8400,8964,28.25
30.8,70.0,44.8,3.2,Tomato,Seedling,11400,6873,37.38
34.7,77.1,37.0,5.7,Bitter Gourd,Harvest,15488,14233,49.52
28.6,70.5,53.8,4.6,Potato,Tuber Bulking,8452,6496,28.02
34.2,63.3,25.8,3.2,Drumstick,Pod Development,15968,7718,68.96
33.3,68.9,46.4,13.9,Bitter Gourd,Vegetative,7255,4465,55.14
26.3,71.3,50.7,3.9,Brinjal,Fruiting,21265,17698,46.24
33.5,74.5,55.1,9.1,Drumstick,Vegetative,8400,7717,42.77
32.3,61.1,30.5,5.0,Chilli,Flowering,6699,2460,81.44
28.7,62.8,61.7,0.0,Potato,Vegetative,5700,5633,26.58
33.9,74.1,45.2,18.6,Brinjal,Flowering,22207,21733,38.67
35.5,74.5,47.9,0.0,Bitter Gourd,Fruiting,7200,5599,40.69
33.4,66.4,48.1,22.0,Coriander,Seed Maturity,1438,1268,135.78
33.5,78.8,63.8,22.7,Onion,Maturity,11293,8836,53.64
36.3,75.5,37.1,32.2,Coriander,Flowering,1439,661,123.75
31.4,69.8,35.1,27.9,Brinjal,Vegetative,27145,32358,33.72
33.4,68.1,34.8,17.9,Potato,Tuber Bulking,11611,9036,35.27
29.8,67.1,27.9,26.2,Tomato,Seedling,15432,5877,46.4
30.0,52.1,25.2,7.4,Tapioca,Tuber Bulking,20661,13826,24.14
33.1,60.6,44.8,0.0,Tapioca,Root Initiation,16181,16530,19.85
35.5,66.7,23.9,20.4,Chilli,Seedling,3600,3812,52.99
25.5,55.0,55.5,18.6,Onion,Nursery,5400,3019,31.36
30.4,70.4,55.0,24.9,Cauliflower,Harvest,21590,15683,57.98
30.4,64.3,44.2,35.5,Potato,Maturity,9441,6299,30.37
34.8,81.3,45.6,19.4,Tapioca,Maturity,20736,10550,23.31
33.0,74.4,46.2,0.0,Chilli,Seedling,3600,2093,73.82
31.5,83.7,59.5,26.5,Pumpkin,Flowering,13011,6294,28.89
30.2,78.5,35.4,12.5,Brinjal,Vegetative,21182,13126,52.69
31.0,78.3,56.3,2.6,Cauliflower,Harvest,15372,10485,55.58
28.5,76.7,55.8,18.2,Tomato,Vegetative,11744,12194,36.71
36.6,58.6,53.6,20.1,Potato,Maturity,10113,9500,23.6
33.3,75.7,46.0,26.9,Potato,Vegetative,6283,3139,36.39
36.6,75.8,35.1,16.8,Pumpkin,Vegetative,9651,7990,18.24
35.9,88.2,60.8,18.0,Potato,Maturity,10842,5015,39.64
32.4,74.2,48.9,17.3,Banana,Maturity,65995,57582,29.05
33.5,60.2,27.7,9.5,Tomato,Flowering,18483,20542,27.93
28.2,67.3,46.3,5.6,Drumstick,Flowering,20579,9463,60.01
34.1,59.3,29.4,12.6,Chilli,Fruiting,10995,13548,37.5
30.8,73.7,51.6,20.1,Chilli,Fruiting,3600,1092,114.11
32.0,66.3,57.9,11.3,Bitter Gourd,Fruiting,11198,8434,67.99
27.9,59.5,50.6,0.0,Pumpkin,Flowering,14087,8490,30.3
32.2,57.2,44.2,4.4,Pumpkin,Flowering,17946,22595,15.56
34.7,71.9,42.3,16.3,Drumstick,Pod Development,17243,16123,60.36
34.5,71.7,43.7,40.6,Cauliflower,Curd Initiation,10565,9378,45.07
34.0,86.5,45.8,30.2,Chilli,Fruiting,3600,2312,60.86
32.5,64.7,48.9,24.6,Chilli,Harvest,6559,6320,59.41
31.6,68.7,45.4,20.1,Potato,Vegetative,7578,4828,35.48
33.8,69.5,48.9,2.4,Brinjal,Harvest,23462,16701,59.24
33.0,72.8,47.1,24.0,Coriander,Flowering,1188,898,124.87
31.5,56.4,46.9,0.0,Pumpkin,Flowering,13144,10894,31.54
28.2,74.5,39.3,32.1,Cauliflower,Vegetative,11798,3620,42.56
30.5,66.4,52.9,7.6,Banana,Vegetative,27000,20967,35.54
33.7,66.1,35.9,15.7,Drumstick,Vegetative,13480,7803,53.66
29.1,75.3,46.5,42.7,Onion,Vegetative,5400,3655,25.93
30.7,78.4,44.2,0.1,Tomato,Maturity,24412,15926,37.09
29.2,63.1,38.5,20.4,Cauliflower,Seedling,8400,5764,40.7
31.4,66.6,56.7,30.5,Onion,Maturity,8675,6179,40.22
29.8,65.0,31.2,7.8,Drumstick,Harvest,22887,10720,67.48
33.5,61.4,41.0,0.0,Tapioca,Vegetative,15378,11154,25.47
32.2,78.2,37.7,26.6,Bitter Gourd,Harvest,14669,8118,59.99
33.8,88.4,49.5,16.5,Brinjal,Harvest,19973,11607,53.11
34.3,86.5,51.3,50.9,Coriander,Leaf Expansion,1405,753,131.38
35.0,54.1,37.6,15.1,Tapioca,Vegetative,12625,14861,17.15
30.6,81.2,41.4,4.1,Coriander,Flowering,1308,686,125.26
27.2,72.4,57.2,9.7,Tapioca,Root Initiation,10962,6802,26.86
34.5,78.8,56.8,58.5,Potato,Tuber Initiation,6894,6835,25.83
35.6,60.3,19.3,14.3,Drumstick,Flowering,8400,4832,64.39
29.7,83.9,44.4,11.8,Tapioca,Maturity,26043,40936,12.62
36.1,68.9,38.4,7.5,Brinjal,Flowering,17428,12834,42.11
33.0,85.7,56.8,37.1,Chilli,Fruiting,8289,6796,54.47
31.5,61.8,34.0,5.6,Chilli,Seedling,3600,4533,49.54
32.0,61.4,39.2,0.0,Potato,Maturity,10690,11062,23.4
32.2,68.7,51.2,25.0,Coriander,Seed Maturity,2305,2107,119.07
33.7,69.5,36.7,0.0,Bitter Gourd,Vegetative,7310,7132,37.58
31.1,66.6,51.9,1.6,Tomato,Flowering,16699,13034,38.5
34.9,77.8,56.1,28.2,Tapioca,Maturity,19573,11254,18.51
32.1,62.2,32.8,14.2,Tapioca,Root Initiation,19772,11630,22.71
32.8,65.4,40.0,15.3,Brinjal,Seedling,14060,11162,37.85
34.5,82.0,48.7,21.4,Pumpkin,Vegetative,9600,12154,16.66
31.4,83.3,38.5,32.2,Banana,Maturity,63093,77078,19.27
31.4,85.9,38.1,37.6,Banana,Flowering,56847,50192,28.62
32.3,69.3,50.2,0.0,Banana,Vegetative,39307,44230,23.14
31.4,87.8,37.4,12.8,Coriander,Seed Maturity,1793,952,163.56
27.9,72.0,46.4,17.0,Tapioca,Maturity,28482,37399,17.4
31.0,67.9,36.0,0.0,Onion,Maturity,11974,8036,37.47
30.0,65.2,35.0,7.8,Potato,Vegetative,5992,5286,33.93
32.0,67.3,39.8,41.1,Drumstick,Flowering,15481,13517,60.01
29.9,84.6,35.6,8.0,Potato,Tuber Initiation,8051,6241,33.76
32.0,90.7,55.9,11.8,Potato,Tuber Initiation,8546,10040,27.34
34.6,65.9,44.0,8.3,Coriander,Leaf Expansion,1319,1100,103.77
31.0,64.4,24.3,6.3,Bitter Gourd,Harvest,20229,20571,39.69
29.2,73.8,53.6,0.0,Tapioca,Tuber Bulking,25479,19610,26.89
35.1,75.8,50.5,18.2,Tomato,Seedling,11400,13237,25.91
29.1,85.2,38.7,21.7,Pumpkin,Fruit Development,20494,13885,31.23
28.8,70.8,53.5,5.6,Banana,Maturity,57627,39740,34.71
32.1,83.4,49.4,5.8,Pumpkin,Maturity,20710,13936,21.76
30.6,65.1,42.8,0.0,Banana,Flowering,72896,30158,34.07
27.6,65.1,49.6,1.9,Pumpkin,Flowering,12804,9996,19.92
35.6,73.9,31.8,26.5,Drumstick,Vegetative,10247,7417,43.43
30.0,65.0,39.1,0.0,Cauliflower,Curd Development,12992,10993,24.71
30.9,81.7,54.2,7.6,Drumstick,Flowering,8648,2399,66.46
28.2,65.7,46.2,9.8,Potato,Maturity,10775,5591,33.15
34.1,89.6,65.0,57.9,Chilli,Fruiting,7404,5346,68.28
36.5,84.2,46.2,40.6,Cauliflower,Seedling,8400,8549,50.46
33.8,81.9,30.4,26.7,Cauliflower,Harvest,15560,13202,27.7
29.1,61.0,38.7,2.3,Tapioca,Tuber Bulking,18240,9427,24.0
35.2,65.2,39.7,23.1,Brinjal,Seedling,12600,9808,41.81
32.1,84.1,48.9,6.2,Onion,Vegetative,6971,6762,31.47
31.8,85.5,63.3,37.8,Cauliflower,Curd Development,8400,5839,40.54
30.4,56.2,40.5,15.8,Onion,Nursery,5400,3110,36.62
32.8,70.6,38.9,9.4,Tomato,Seedling,11400,7563,39.93
32.7,69.5,42.5,7.5,Potato,Tuber Initiation,6264,3482,26.99
35.2,83.4,49.8,23.1,Onion,Bulb Enlargement,8362,8803,33.21
30.0,93.8,52.3,19.1,Banana,Maturity,69797,64722,28.19
28.5,86.0,49.6,45.7,Chilli,Fruiting,6143,2045,103.74
34.5,59.5,56.1,4.6,Banana,Bunch Development,47825,36017,32.07
32.0,70.0,62.2,19.2,Tomato,Maturity,12612,6368,54.74
27.6,62.2,43.3,7.9,Onion,Vegetative,8257,6909,36.11
32.8,78.7,57.0,28.8,Brinjal,Flowering,17835,11453,47.16
33.7,66.0,36.5,22.0,Banana,Vegetative,37052,29146,38.6
33.8,76.6,47.8,24.5,Banana,Vegetative,34857,17755,35.78
28.2,70.3,51.5,47.8,Chilli,Flowering,8707,4588,76.03
29.2,74.5,37.6,0.0,Potato,Tuber Bulking,8542,5546,40.51
31.2,55.7,35.4,21.1,Cauliflower,Curd Initiation,12814,10491,34.58
38.3,76.7,48.0,6.1,Chilli,Harvest,4282,2049,64.26
28.1,73.8,49.0,27.4,Onion,Bulb Enlargement,11592,4203,44.26
34.7,63.6,45.8,33.9,Tomato,Vegetative,11400,3081,44.75
31.7,82.9,49.4,36.9,Brinjal,Harvest,28551,24118,51.6
28.9,46.7,49.9,12.0,Pumpkin,Maturity,14743,10084,21.82
34.5,83.4,38.4,22.8,Coriander,Leaf Expansion,1562,909,148.54
26.3,64.9,54.9,37.2,Cauliflower,Curd Development,12813,3649,40.28
33.0,97.0,53.4,43.3,Banana,Vegetative,40811,26848,25.97
30.9,59.9,56.7,12.7,Banana,Bunch Development,53506,77340,13.69
27.1,85.7,56.7,56.1,Onion,Vegetative,5400,4099,41.96
33.7,74.5,40.0,10.7,Onion,Nursery,5400,4888,36.54
24.9,67.7,40.1,0.0,Pumpkin,Fruit Development,21690,12962,22.16
32.3,84.7,58.6,0.0,Banana,Bunch Development,40711,35001,25.7
38.5,70.3,30.9,29.9,Chilli,Vegetative,4318,2926,61.48
34.0,57.3,53.8,18.4,Coriander,Leaf Expansion,1050,955,105.29
33.8,64.2,48.5,21.5,Brinjal,Seedling,12600,9383,47.06
31.7,94.3,48.1,13.7,Bitter Gourd,Fruiting,10451,4627,59.78
33.0,52.3,35.5,0.0,Chilli,Seedling,3600,2272,68.06
34.4,60.6,39.1,27.9,Onion,Bulb Enlargement,8901,3018,32.23
32.5,64.2,42.6,7.0,Pumpkin,Maturity,19286,9620,25.14
26.2,76.7,49.9,27.5,Onion,Nursery,5400,1319,48.15
30.3,64.5,39.4,0.0,Drumstick,Vegetative,14913,11923,54.27
31.8,67.3,36.7,13.6,Brinjal,Harvest,32034,21644,59.09
31.6,78.0,38.9,44.6,Brinjal,Seedling,16146,8695,51.1
35.5,62.0,45.6,14.1,Drumstick,Flowering,14725,10789,54.02
28.8,59.9,35.1,30.6,Drumstick,Pod Development,21619,21974,52.29
29.1,74.5,44.6,0.0,Banana,Bunch Development,77216,56097,42.02
32.7,76.8,65.0,10.3,Brinjal,Fruiting,23312,13122,57.9
32.7,66.7,43.4,8.4,Onion,Bulb Enlargement,5400,4318,44.5
31.8,67.7,43.1,4.6,Tomato,Maturity,30820,39672,21.82
34.4,66.2,48.0,24.6,Drumstick,Pod Development,17136,10100,50.65
32.7,68.3,52.0,0.0,Cauliflower,Vegetative,8400,5332,45.41
33.6,64.5,44.2,0.0,Bitter Gourd,Harvest,11525,9370,40.49
35.6,69.7,57.3,6.4,Cauliflower,Harvest,16494,15719,23.67
33.5,85.0,35.0,33.4,Tomato,Maturity,22902,18990,29.64
26.2,53.5,39.8,10.9,Tomato,Flowering,23052,11043,39.81
37.2,72.8,46.7,22.2,Coriander,Flowering,1558,878,148.56
36.7,70.3,55.4,17.6,Pumpkin,Flowering,12162,11817,15.98
33.9,64.6,40.0,6.5,Onion,Maturity,11618,7157,26.97
34.3,78.6,48.8,14.7,Tapioca,Vegetative,13734,7311,25.14
